source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
5857206777424858752,11.899658203125,4338096422163308546,SB1,,,,452.2915868522819,2.098032236099243,9.880998754743509,12.268717765808104,0.1388320449210951,0.0248109083622694,217.7174290858972,10.34576416015625,-41.54680084727617,0.1622779220342636,9.72335005052652,0.2214491963386535,,,22,22,0.4626562297344208,43.907814025878906,-0.2517373859882355,1.0,0
5933585108556542208,12.99382209777832,4338096422163308546,SB1,,,,147.1603550638299,0.3502986133098602,-32.404762684801774,16.062397003173828,0.0396691359319419,0.0232779495418071,103.28758615588384,39.59157180786133,-37.99784676008032,0.3319431841373443,18.099512655688805,0.5453318953514099,,,25,25,0.2917422950267792,33.189903259277344,1.1359286308288574,1.0,0
3454649046097381632,12.49038028717041,4338096422163308546,SB1,,,,4.978046417760748,0.0005843038088642,-2.4838731143625967,0.1138961538672447,0.2767865400592804,0.0865648686885833,191.1582355113884,10.099038124084473,-29.52542545609883,0.6069084405899048,17.73904585728872,1.6598787307739258,,,27,27,0.4885652959346771,10.6869535446167,2.841658592224121,1.0,0
4298059294503242880,12.145536422729492,4338096422163308546,SB1,,,,230.12743455249347,1.529288411140442,-29.478899764637926,41.0555305480957,0.0631922101179108,0.0646720230579376,328.2244316917298,65.00143432617188,6.421859077324702,0.3947400748729706,7.035776472308319,0.607467770576477,,,24,24,0.2633622288703918,11.582139015197754,-1.6841394901275637,1.0,0
4530151291296163968,12.630427360534668,4338096422163308546,SB1,,,,6.021657504180799,0.0007703480659984,-2.09682912949374,0.4786960184574127,0.0753944241047636,0.04085373878479,266.09895309690376,28.51496315002441,-6.213245574566753,0.6245520114898682,25.802041912500137,1.0415101051330566,,,49,49,0.3403240442276001,24.773683547973636,1.5576997995376587,1.0,0
5912418723744380672,11.594852447509766,4338096422163308546,SB1,,,,14.06289436783483,0.0019103023223578,0.4636493866309017,2.7383835315704346,0.015328180194609,0.025199657306075,54.04960741659052,69.71837615966797,-35.03405900247001,0.3748635351657867,25.10620215746115,0.4744511842727661,,,27,27,0.2074506431818008,52.91630172729492,1.2005600929260254,1.0,0
5912425664420731904,12.274917602539062,4338096422163308546,SB1,,,,199.93437716993176,2.3463728427886963,-69.5265077793358,13.803709030151367,0.1840543648897061,0.1218789368867874,206.63217196560208,23.55569267272949,-81.8079327525105,0.7574176788330078,9.356776505109003,0.5822731852531433,,,29,29,0.4273786544799804,16.069393157958984,-0.3564894199371338,1.0,0
5912963531768336256,12.368316650390623,4338096422163308546,SB1,,,,48.10299558929172,0.1536688506603241,-18.031001050849643,1.267850041389465,0.3259805062971934,0.1350230872631073,287.20723657132095,12.160191535949709,-13.372363930013082,0.9095730185508728,18.145320850743303,1.7218180894851685,,,26,26,0.5157776474952698,10.53846549987793,1.898036241531372,1.0,0
462260462424498688,11.421500205993652,4338096422163308546,SB1,,,,362.4405493841384,1.740017652511597,104.2965703450934,2.7156901359558105,0.258713224297777,0.0193116888403892,54.1888355260207,3.210622787475586,-20.44892127108734,0.2061983793973922,19.31581716394149,0.3560903370380401,,,25,25,0.5808443427085876,54.24414825439453,1.401511311531067,1.0,0
5874674482502736640,11.331710815429688,4338096422163308546,SB1,,,,777.58433232272,8.555298805236816,-317.0903411149897,7.058603286743164,0.2422398487748387,0.0122720366343855,99.76388257915328,4.015721321105957,-35.09845920820376,0.1324090510606765,13.580598435742056,0.1613702774047851,,,21,21,0.4130876958370209,84.15799713134766,0.4829365313053131,1.0,0
